product_id,quantity,wholesale_cost,sale_price,supplier_id
OALY6OBTFMDO,6152,418.27,474.74,XTYQULIL
VASTP39BNI4J,5745,414.2,474.26,KJSJOKLM
LDCEKI9HJPN3,4286,404.76,582.45,BKEXRLXH
L1SCJF2MOK5A,5745,384.85,709.28,DVTTBGWX
21GVALBOA2RT,1923,112.85,131.02,MVBNIMZA
XYOAW1ECQXT8,882,32.8,38.24,MGJSEDFG
70QNYJ5WIQ9D,6808,402.08,667.05,ECEXFPQP
2GUPIPUVTJFZ,5477,440.25,602.7,RBMYXJCV
IKNMTYVBKHOM,2767,113.64,201.6,USRMLEYN
06UUOVOY6J7N,169,10.84,19.92,NXTXIDSR
EWDAD4CSBZXJ,5719,410.14,545.08,UNTJETMO
QPLFWL6HWDU6,6140,390.12,430.3,WAUYQMGJ
7F6M8W1I00IC,1173,130.84,207.77,KAAOTZPV
SH82EHBUAMA2,444,41.84,77.91,HJGCFVMV
BBIRR92A83YZ,3152,440.25,619.43,XTLSDMUL
SVFVWCM81Z4M,6446,414.2,575.32,WTTXQKPY
N9HS1BZ93FKQ,5921,369.22,635.43,CSSBDRWU
RBJDLW5XT55J,2149,114.44,149.0,UNTJETMO
55JPLHF9JN6Y,7082,407.45,656.81,ARQXEVYF
8WBM9EOQFORI,4651,382.22,523.26,FOLJGBPO
44KL0O5M7E0D,3818,427.83,602.38,BEOAQCUU
0YHWFRG3U9EB,6939,444.43,521.76,PSVGQMQG
0W3EIODB9ACZ,958,33.76,44.8,QDHPNSCH
8NNBWEBWPEX9,3773,414.2,644.5,QDHPNSCH
2JTD94LLSKC7,1995,122.52,219.68,KHYHIZDT
KHWB7R3P992T,995,36.21,68.76,QDHPNSCH
IUGBISSZVVES,6209,374.4,460.14,MSQAOKOB
8HM71Z8A2Q9V,6274,444.43,613.31,LYBAARTG
7PHZ5F457LTR,4453,430.58,594.63,UTCORDWC
FAVADHAYFFGA,516,29.08,40.45,XSILJQML
C4T819APL200,6784,377.0,680.86,NHKMYOFY
I73751UEQXHK,3064,430.58,583.44,MVBNIMZA
PIRDWQOSD1AK,5472,412.84,659.31,KAAOTZPV
BEEULC50E77L,667,41.31,74.23,BWZUXDTR
6C3FQ3PYOKIE,2483,114.44,190.2,WLOIWDIT
SJP5E25PT4HO,5693,399.41,651.84,YNMMBGMH
XL8PJ9BDUDVC,2746,101.97,157.65,PSVGQMQG
4Y54DUMZH4J6,1091,52.33,83.52,KAAOTZPV
LBIIL0UJI6QX,6342,395.42,506.14,LGMCZVRT
HXDJTJAMS7RV,5617,392.76,719.54,SXJLPXWP
GA66VGYSJIZD,2362,98.95,137.14,NQBZXFHM
E3Z9F8Z8AYOW,1938,114.44,141.22,BWZUXDTR
CQRWKVZK9OA1,5875,380.92,547.76,SASERNVV
1BOSM8Q0M0CJ,6706,464.12,761.16,DPCTSMVM
K0PE2KXSQXF3,284,11.45,15.26,AOQAITFZ
1S1W4RWIXTTG,750,44.51,64.01,RGQCTLCT
RMMV9Z2AALWF,446,43.97,69.47,QQDWNFSO
WTE4S58R7FQJ,1191,119.26,188.43,IHQDKKBV
D7QBU5FBXZCC,2158,112.05,164.27,KJSJOKLM
R13JXFJSXUTY,5836,438.86,606.5,TXCOIZJT
ISQA492TT5FG,2664,120.89,154.98,PRDUSSZE
Y9836M5YOHQ9,6003,414.2,473.02,EKMACZFW
T5MTVYOGF33Q,3803,388.8,551.32,DENVDEQY
3PF4TPRWAP1U,6548,345.02,534.78,TOJRXIYG
90FKCB6RJKJ5,1758,109.69,160.26,DPCTSMVM
DRQLGYJ9VHYF,1186,145.48,208.47,OFTXWWYN
LU6GK8KY1D37,2184,118.45,134.09,WLCEIYVC
85M1BE88JTBP,1497,140.24,220.32,DENVDEQY
D44HUTJ033BW,1384,104.27,162.04,ZCZWGMYU
RONPQOTWRDDE,5109,469.81,738.07,PSMQGMBF
IMR8G8N7OZT6,4441,395.42,612.9,ONGELTQN
NLFH78XJFKNE,2125,121.7,213.34,KTVZJWHJ
T73YPV952WKC,657,34.25,48.53,WILQBIGJ
DMG1JQCUSPNO,4372,437.48,703.47,CSDSYWJU
6OJEIXMCI790,1263,112.05,180.18,VBFCBKEA
K72966HYTKE4,5451,371.8,440.21,ANCAIDAQ
H65LBJF3SAB1,6628,410.14,755.89,TXCOIZJT
NV0VDI9BM5QB,2562,164.44,215.09,WDXMBCNS
1QX7V86CM9CA,5560,398.08,685.89,GUNUNVBC
M4OUUP7CLZRX,6370,448.62,707.47,PRDUSSZE
5HS605Q59TY3,4949,415.55,534.81,BIDYVWTH
TUP1R5VKSW59,265,8.54,14.5,SERWAZMX
BTPRC6WAY56E,2817,126.65,230.88,WTTXQKPY
9J9AWNTVJKJM,5599,443.03,510.37,PXDXMORG
K3NQ97TT8T1T,2995,377.0,463.71,KHYHIZDT
SP01OJ77PXCX,460,32.33,39.12,KJSJOKLM
N7YO0X7X20SK,5301,426.46,673.81,WAUYQMGJ
CJZCIONTYBMB,3391,410.14,735.79,UTCORDWC
S1ZVSJQHCHGQ,1481,119.26,137.98,LGMCZVRT
FGVEVKJX0K9S,2780,105.03,184.01,WTTXQKPY
F7IASP5MBNUL,1622,125.82,176.4,QWEFFAMZ
Z2V3W8QIVH39,4171,415.55,559.33,KAAOTZPV
P1HE1S7SDZJM,3561,380.92,628.9,PSVGQMQG
02EBMZWSXRJ1,6255,429.2,641.22,PRDUSSZE
BJM0SDI5ST9V,6445,437.48,827.27,WLCEIYVC
M38V2QTS3WCB,4216,425.09,781.74,DVTTBGWX
FO3Q5XI029V7,223,11.45,20.4,PSMQGMBF
41HNXWBJFSXL,4679,400.75,731.77,KTVZJWHJ
VCQ2IR29KB7I,6791,445.82,502.88,SXJLPXWP
BAOIIDEHON6F,1571,113.64,140.0,IHQDKKBV
6FPBJ6N7X2CO,1687,135.93,178.07,CSDSYWJU
HJNS2EVL3MF5,1848,142.85,157.85,TOJRXIYG
3VCH96LLXK11,6344,402.08,586.23,OODWWNVF
9I3WGFJ5EUW1,3796,386.16,444.08,GWLQWWGF
JXE2UN2AQ5JU,6324,406.1,494.63,SXJLPXWP
5EL4OM56K8MQ,6933,398.08,607.47,YNMMBGMH
M2MUP2KLSCHX,6849,386.16,505.1,KTVZJWHJ
RMK7CT7FOSSE,3962,370.51,513.9,WILQBIGJ
I0ECPT2R2QZY,5047,418.27,740.34,WILQBIGJ
IL95MOL8XUL2,4062,414.2,629.17,ANCAIDAQ
8BXSTGAZGN48,3566,377.0,629.59,DPCTSMVM
JRNF59O3OBH2,3257,445.82,503.33,NQBZXFHM
YGBMCVQQRXQI,5229,358.94,543.79,CKLULBLA
9HA8N88UOHY7,2763,95.23,111.9,PSMQGMBF
0F5GDYP84IYC,1298,122.52,207.92,FQOMWNGL
UVAPQ9ZIBOYW,484,32.33,57.52,HJGCFVMV
A0IY4CVVVMZD,1764,146.36,258.91,ECEXFPQP
3XI2VVVK211J,3325,398.08,624.19,NXTXIDSR
93I00RUAG7Y1,6922,343.76,545.89,GGJOIYRG
SXXMI1TGODRL,689,33.76,44.5,BIDYVWTH
WSATKOUIO0CM,3609,369.22,455.62,GUNUNVBC
ADKGGAC72DWN,5585,395.42,446.03,WLCEIYVC
MBHIPP6C3SKK,6477,360.22,477.65,OVIJVVMY
A6EXA7X97LMX,4039,396.75,700.66,TXCOIZJT
XZ5P3SBAJM1G,5288,341.26,409.51,RBMYXJCV
MUOJ450PJ0XY,6306,365.35,647.4,BWZUXDTR
ZWNE12O1BR8Z,4515,390.12,559.43,NXTXIDSR
GHHVE3DYXPVH,4279,436.09,506.74,FQOMWNGL
8WMXAICKM11C,4464,414.2,492.07,WLOIWDIT
L6WYAFQP2AFD,2659,114.44,171.89,HJGCFVMV
E8B1F11C77NY,870,37.21,49.97,WDXMBCNS
NFMQGXV7T4SH,1267,120.89,135.76,OFTXWWYN
SZKHABKCKB3P,6983,391.44,442.33,QQDWNFSO
NFBFAS9OIYZX,3572,388.8,690.9,CKLULBLA
BHFU4VSN9IFW,2029,122.52,137.84,UXXZPJFF
AY2MXEEJMN34,6262,388.8,548.6,QHMXJBCY
5ED423L1EENC,3331,399.41,487.68,UXXZPJFF
HPGY3FWBDF5J,3108,419.63,482.57,GWLQWWGF
8BYVYHZHIC7X,2594,107.35,200.53,MSQAOKOB
4G38OH37LXF1,6942,425.09,774.09,CHNSREHB
IBGGXNBL90G9,5401,391.44,743.74,UXXZPJFF
4901UUWUO9LJ,3025,396.75,441.19,LYBAARTG
36GI5Z3Z2HTF,6511,416.91,644.54,UTCORDWC
2AV1NAO5APOA,678,34.73,58.28,QYHTPPOO
32KZKG87NXX6,949,38.73,65.03,SXJLPXWP
BUFSB7HNAW6S,6362,400.75,638.39,KTVZJWHJ
S7K1GK9JOEIN,51,1.63,2.08,GWLQWWGF
JL1GCIWDZSC9,1818,128.32,145.26,XSILJQML
LA4B4JS6GHHF,3589,426.46,620.93,RGMSSOZL
9AAOC1HY4KPU,5605,415.55,593.82,UNTJETMO
E2B0T105K02W,6528,360.22,397.68,TXCOIZJT
8WGZW4WJYKQB,5462,402.08,526.32,PQECJMNZ
7KJUKYGDRR3V,197,12.08,14.18,BKEXRLXH
YY170BDY4KFU,2522,121.7,158.58,OASMAYFO
U7NRU0IXS5PG,1001,32.8,38.9,FHSVDIGH
CU1N97A9CCLQ,1019,37.21,46.29,OODWWNVF
VZAQMIIV6OTA,3582,383.54,521.61,QQDWNFSO
AQO41ICR5W26,6080,412.84,577.98,MSQAOKOB
5QTGLPWGTJ1W,6808,430.58,806.48,WTTXQKPY
C6A0PE3Y2PAX,3325,411.49,779.36,OFTXWWYN
237IC9SO21S6,459,40.79,65.18,CKLULBLA
C5511DUGP238,4945,406.1,463.77,SASERNVV
M0ZI6VF2Z8IA,2903,118.45,133.49,EUTQCTSM
ZHMS4U7O5KZ3,5283,356.4,478.65,ANCAIDAQ
A1IBLIWJCJZV,5706,448.62,625.82,UNTJETMO
D2JFAYL8OBWR,3792,375.7,500.43,WILQBIGJ
ZVRRQFDE8ATH,6097,430.58,541.24,OODWWNVF
9592T8WIVLX6,2807,113.64,183.98,EKMACZFW
KLAJ21QZMSD9,4493,433.33,731.89,VRRZLGHK
C6QKTVSF2DSL,4525,353.85,606.15,KJSJOKLM
8QQ41ZRI1U22,302,17.19,19.51,KJSJOKLM
D3VAYUTOGA7H,3484,414.2,712.42,CHNSREHB
YRGQT9SBMW19,4118,431.95,771.89,AOQAITFZ
X5WNRI0EC0ZZ,3438,400.75,553.84,NXTXIDSR
86X2M79JDHR4,5433,399.41,701.36,XSILJQML
1I34OCJ5U7Q0,4192,378.3,685.48,BEOAQCUU
XL78U23K0XQB,3795,422.35,620.43,CHKWUTQZ
LLRUVR6EURII,181,10.84,16.56,QYHTPPOO
LK3OEY4IBI88,4735,431.95,705.81,XFYKVPCZ
BCLNE71H6CXS,4837,384.85,614.22,FQOMWNGL
FPXVBFR4XL8Q,5679,399.41,639.46,SXJLPXWP
J157ARMKBJ2X,5869,361.5,584.91,IORAGUSE
WE0IOX5WY17B,3806,394.09,651.82,MVBNIMZA
OFCYFPQ4IMOC,546,46.69,51.41,UGJRJPUM
FUO6KT3FLDBI,762,36.21,66.77,LYBAARTG
1REGU1C9WB15,3366,391.44,608.69,USRMLEYN
6W9ATE908GCX,2806,135.93,178.34,WAUYQMGJ
0YIOJ9KI0XTY,3643,341.26,564.1,PSVGQMQG
IEDK3NHCLX8D,3529,433.33,788.23,EUTQCTSM
K4Z03LFSL0ZX,261,9.09,14.47,OJQBDSJE
FCQOL36H4YS5,933,36.71,49.04,UXXZPJFF
YGESEP18LGT7,2385,115.23,127.1,PXDXMORG
C0AI9GCVRUBJ,2241,108.13,135.27,OFTXWWYN
8SU4KZ0C9PQU,4081,394.09,728.28,WILQBIGJ
C6IDZ1PP2OGI,5738,489.95,746.68,TAMDJCZK
OJS1ELZGAUHH,1542,123.34,202.52,USRMLEYN
E746MOGNAT6X,3829,360.22,482.69,OJQBDSJE
VLLN2FM5EQ4D,6816,392.76,666.91,KGXRQYXG
7KFKS8NQ36KD,4370,451.42,539.9,VZLQFRWX
PYWC25IP9S63,6069,423.72,760.15,ANCAIDAQ
6ZL3J72VDTJD,6151,412.84,781.09,PRDUSSZE
AU5UT1U15FCX,82,2.89,4.08,UXNVMXTP
5D49DZKWDNWL,790,34.25,50.24,WAUYQMGJ
OKLM2TZOLWI6,895,36.21,64.49,CHKWUTQZ
SRADRV0LTYRE,400,15.75,27.4,SERWAZMX
YQ6WRZC9A6FX,4313,364.07,466.37,NXTXIDSR
CA14JN7WZBOU,7139,395.42,697.52,JKLYTTYX
T2AA5QZOLOYB,6942,416.91,532.39,OJQBDSJE
0AZ2F1EK9BPF,3888,419.63,530.83,TXCOIZJT
UQVM08YEV1ET,529,28.18,37.62,GATJXFAG
YV1PAIVLYRAF,4252,416.91,616.61,RGMSSOZL
G70CKGQAUUZV,3658,403.42,589.4,UGJRJPUM
M9XS6GG8SOXC,1275,125.82,185.84,FQOMWNGL
BRBJ40UON1LV,1962,117.64,136.46,OODWWNVF
RW2YNYD3GJUI,4980,366.64,511.46,OJQBDSJE
3SF5BHT7GUZ2,5885,377.0,562.11,ECEXFPQP
9S0ND05EZJYN,370,15.75,24.85,GWLQWWGF
PZ42L7O0N1PE,711,42.9,74.86,OVIJVVMY
BNBX36Q9U8PT,3210,408.79,506.49,FHSVDIGH
UNDZ2XFFWQC0,2618,125.82,155.26,DENVDEQY
TBA8DCIES63G,323,10.54,17.73,MVBNIMZA
8ZP72BA5PNKI,6460,388.8,587.87,FHSVDIGH
66B10GH87DVY,1868,114.44,174.06,WLCEIYVC
E26CK4F4DCBN,2257,105.03,142.95,UGJRJPUM
6Q4JY96YOWFH,901,33.28,37.84,LGMCZVRT
K845H2HB4CCK,3002,403.42,522.43,TAMDJCZK
MRUU7BXBIS4U,95,1.63,2.92,XFYKVPCZ
YDJ16P1DXPLF,4185,484.16,870.52,QDHPNSCH
KFNQ9KV38HSF,4372,410.14,723.49,PRDUSSZE
3RYK4EUCVAPM,4672,462.7,593.64,QYHTPPOO
7PDIMKB3L1XT,3432,420.99,741.36,PSVGQMQG
QGE9YXROIWGU,4973,398.08,506.76,OVIJVVMY
Z9KO28G958NT,2694,129.99,173.93,WILQBIGJ
65WCW93IZ1WW,5998,395.42,504.16,GUNUNVBC
6CQM3ANSS8R1,4268,444.43,820.86,WDXMBCNS
I814FT4UGZHL,5903,396.75,654.24,AOQAITFZ
TR2HYMU1JLZ5,6229,382.22,441.85,FHSVDIGH
VAUBA6CHPOJX,3309,346.27,386.78,LYBAARTG
VVOY8ZBGOBWW,6662,351.32,587.06,RGQCTLCT
Z8XC62IG6GWY,5036,407.45,732.6,UGJRJPUM
3TYKDIQTQTQY,7142,407.45,498.72,EKMACZFW
T4LUVQG4XCXX,6022,434.71,725.1,PQECJMNZ
HDNV0AAX5HYB,4125,425.09,596.4,WDXMBCNS
U5FRO4YHHH1X,985,34.25,42.74,OASMAYFO
HJCZTEOU5QNU,2137,124.17,191.97,OODWWNVF
LV4N3VEQZZBP,3774,380.92,538.24,WDXMBCNS
ESNRABY6UAJ6,6780,429.2,480.7,RGMSSOZL
OWL0NHTWGS27,5157,444.43,773.75,WDXMBCNS
DQFIG1L78Z58,5302,410.14,513.09,GUNUNVBC
WX896WZVRXII,4391,370.51,414.23,ARQXEVYF
DALXG1XH1D44,3154,367.93,548.95,EKMACZFW
I44GGVOIDADP,2644,129.99,187.06,RGQCTLCT
BOB31XODW8EX,1828,141.11,263.17,KJSJOKLM
ICUIG6UPRAWC,4405,441.64,620.95,GATJXFAG
4KU23S9L1NI6,959,48.92,81.45,GWLQWWGF
LUD1I9KMX6WN,4051,455.63,636.06,WAUYQMGJ
K5LX8BI2K46J,5496,407.45,653.14,UXXZPJFF
WZEFAZQ9V4PX,4796,388.8,467.73,DENVDEQY
O0RQEN94DY06,6128,402.08,553.66,PSVGQMQG
78L8UN6UAWAP,6928,391.44,547.23,XTLSDMUL
TSE5WPAL6023,3971,384.85,486.07,QWEFFAMZ
PXQXA3IW0T09,1508,124.17,228.85,TOJRXIYG
WUPKKFGN1DFG,1850,110.48,124.29,GUNUNVBC
LK94WKJS11U3,800,42.9,55.08,XSILJQML
5IJ9MDEW8KTM,6718,455.63,550.4,NXTXIDSR
4UH1TYPTGZW8,4670,403.42,719.7,KHYHIZDT
OKO5CSZUO38N,5486,369.22,549.4,BKEXRLXH
Z9GOFJPFGF33,4758,478.4,686.03,XSILJQML
YYELEIMGH77V,740,39.75,72.86,SXJLPXWP
BUU7BHKSVCZP,2473,105.03,176.03,PXDXMORG
NEDZX941ANNH,1698,110.48,166.82,QHMXJBCY
SHQ7SP45RKSQ,5083,406.1,574.23,VZLQFRWX
WN9A7XEAEDKD,3285,355.12,475.86,VRRZLGHK
F93J44ARMXBE,3212,425.09,588.32,KTVZJWHJ
IY7SLQB87523,5825,434.71,517.74,VBFCBKEA
093UICWCYZX7,7032,399.41,468.11,QHMXJBCY
JHSWD5Z9E464,2502,122.52,204.73,KTVZJWHJ
H6BFDW5P96DC,6885,403.42,530.09,PSMQGMBF
78Q50KA2OJ6O,724,36.21,43.23,WLOIWDIT
IXZXO1UJKSYY,3513,345.02,638.29,XFYKVPCZ
VZJ4DL1MHKVP,3196,416.91,687.07,XTLSDMUL
C8FBWY9BZY1W,4844,458.45,764.69,AOQAITFZ
7S6KAR82UDEW,3759,384.85,552.64,KJSJOKLM
S7HIJAYGW0GF,280,6.22,9.69,YNMMBGMH
7N9UHF2E50DL,4560,375.7,603.37,VZLQFRWX
N6LCRUB67KDO,4462,433.33,659.96,SXJLPXWP
S42XZZPOV3G8,759,39.24,68.83,FQOMWNGL
59DIZU6LXWB7,6717,379.61,549.68,NXTXIDSR
PR39S4X4WOTI,1051,32.33,55.67,PRDUSSZE
CXM9UJ8NM2JK,2685,113.64,204.44,PSMQGMBF
8BYN7A2JKACJ,1955,118.45,157.54,TAMDJCZK
0BD3Q47T0GUW,3348,391.44,686.19,LGMCZVRT
QA3ZXYOVKZ23,3443,395.42,648.49,DVTTBGWX
5UMHYT3QLWPQ,120,5.29,6.28,CKLULBLA
B0FGDI2I4KAU,4509,450.02,502.22,RGQCTLCT
5EMHWELC8BU3,4300,412.84,618.43,ONGELTQN
ZKMN7YAM7ODX,3398,426.46,707.07,OTWBEGVW
FUU0C6ZIFM2Q,1698,135.93,242.36,MLUBXBOB
5P5YMBTMCGM2,5163,382.22,625.69,BIDYVWTH
R6NJBB0J3ZVY,5064,373.1,495.1,PQECJMNZ
ERG0ASVTMHYT,5678,351.32,432.47,OJQBDSJE
1ALM7NEVTRVQ,1430,142.85,212.13,YNMMBGMH
RT8X0CVSBSLH,2536,127.48,141.63,WTTXQKPY
AMXCVGVIY2TP,4557,361.5,551.29,TOJRXIYG
RAYU77YJN67Y,2440,117.64,193.28,XTLSDMUL
W3UVPG52UDMT,4651,468.38,707.25,TOJRXIYG
1UCXIZL8V9O1,2066,116.04,168.72,XTLSDMUL
WOB49W8MYBKC,5114,379.61,529.94,NQBZXFHM
60IGROQEEVR2,4121,377.0,676.34,KAAOTZPV
IP718ARVL9MZ,6387,377.0,543.26,EUTQCTSM
I6SXJDRSW7L1,2821,104.27,179.34,SASERNVV
N5BF9O18B2UE,4777,444.43,506.21,YNMMBGMH
8CFXM411DK68,5005,390.12,509.11,TCOWXXCU
MHG9SAYZIEIG,2386,129.99,210.06,SXJLPXWP
9STRG5ZRS480,1212,124.17,170.73,CSSBDRWU
0QIUQXVEH9T3,4285,391.44,557.41,OFTXWWYN
IDEZPIMFQKT9,5883,425.09,567.5,UXNVMXTP
7UUA41JH8VFJ,3497,366.64,529.06,RGQCTLCT
VJA8V2BZTSJ8,1629,135.93,190.57,XTYQULIL
1RCOB58N2SKW,5828,471.23,719.57,FQOMWNGL
K18LZLCBBRB6,6585,365.35,537.43,PRDUSSZE
AMQC0R1DE241,2115,141.98,194.8,XSILJQML
2B3L3HZYT3UB,4117,400.75,593.91,DVTTBGWX
20P07JAHAJPD,4931,384.85,696.58,NQBZXFHM
7RIZTQFT7P0N,3528,358.94,462.31,OFTXWWYN
5B969BKWE2QN,6786,366.64,610.09,PQECJMNZ
05BYI9Y88OAU,1272,139.37,211.56,CKLULBLA
32Q57XX995AC,4707,370.51,702.12,BKEXRLXH
4ZPE0UT2EXYM,5346,364.07,428.87,EKMACZFW
0WUAI7U3FCSV,1474,151.69,220.1,PQECJMNZ
O7LIIHLEMBEV,838,52.33,99.11,FHSVDIGH
F60ZUJIN4DYN,6163,436.09,711.26,KAAOTZPV
5KG9AIOFGYW7,909,37.71,50.19,KAAOTZPV
YGWZUQKLF5F2,2206,108.13,151.17,KAAOTZPV
AMQHGPAK118T,5307,407.45,568.39,GWLQWWGF
7AWHGYF9HJLY,3339,398.08,581.59,OFTXWWYN
Z2AY52JA874S,5635,407.45,743.19,AOQAITFZ
D57KYIQACG4Q,6411,392.76,481.13,OFTXWWYN
JSZ6UCDBVXRT,4068,353.85,488.31,USRMLEYN
F1PCBAVUWJDW,5576,406.1,663.97,QWEFFAMZ
WVS0XMQNTGB5,4315,427.83,638.75,IORAGUSE
VJW9EQMST6D3,7092,402.08,583.42,CSSBDRWU
704XI84UB8VE,2443,134.22,246.43,EKMACZFW
5FOOEM1LT5XK,954,38.22,60.12,UXXZPJFF
UMNDH8S8DSTG,5665,348.79,633.4,PXDXMORG
1GVC3OIMJR81,1162,131.68,163.41,DVTTBGWX
YJSMSSAI6TH7,3850,419.63,681.06,OODWWNVF
UTNRWY70SBZ2,3398,459.87,796.03,TOJRXIYG
OT9ZN8EHLDCS,892,33.76,45.88,ECEXFPQP
WQMXAVCLAZ0X,2854,122.52,200.2,BWZUXDTR
26KWB788J0LI,1312,106.58,128.96,KAAOTZPV
UPPAFIR1K9J1,2168,120.89,157.64,DVTTBGWX
SHIDVHO22SM1,504,43.43,63.76,CSSBDRWU
W17V9DC3TL1Y,1050,37.71,57.96,ANCAIDAQ
DB52PJMKFIZE,2344,138.51,200.29,WLOIWDIT
9DML4ITHETCY,3927,423.72,749.56,CHNSREHB
ZHONF0BOF6U3,1668,128.32,242.52,SASERNVV
W251VUJRKPQX,3545,379.61,672.29,CSSBDRWU
27RHAJPFWOB0,2958,123.34,185.5,CKLULBLA
437THN3198QE,3900,412.84,610.18,CSDSYWJU
S9AOM2S2MIV5,3850,440.25,817.54,EFZFEWBD
RJEIVZLQQ3UD,2361,127.48,180.51,EKMACZFW
FPQVHM8TA0RX,1029,30.46,55.44,RGQCTLCT
RXKI9DN0YJV5,3544,353.85,582.79,LGMCZVRT
THOHK461VBDO,6251,410.14,714.46,OJQBDSJE
BIYMNB6PHKSB,5723,399.41,443.35,UXXZPJFF
KXNJNK7KY1CL,6529,375.7,474.51,GATJXFAG
LNPXC2LCPQ7Q,784,32.8,42.38,BIDYVWTH
B2R8QNHBVNUQ,1824,139.37,187.45,WILQBIGJ
QY03O308DF7T,846,31.86,44.86,BEOAQCUU
5PY7DLA5AXBL,5680,441.64,813.5,TXCOIZJT
U8232H5L37YR,6352,433.33,812.93,NHKMYOFY
439H72KRWHE2,3110,454.23,568.24,FOLJGBPO
GZI1XDY3FOSE,4059,394.09,725.91,BWZUXDTR
2H68YMHZDVH3,1923,140.24,256.78,RGMSSOZL
RWG85KS8U2QM,1299,131.68,209.11,ANCAIDAQ
ODA0I3DBLCVH,130,7.21,12.62,TXCOIZJT
G93N8X9Z3OGT,786,29.08,38.71,SXJLPXWP
BGHQJ0CKW8KB,3140,434.71,802.47,DENVDEQY
DHPV5V60VERS,1035,35.22,64.03,QHMXJBCY
XZO6UCH3Y74B,5402,396.75,463.4,QYHTPPOO
3BIWV2YEGZJ0,4569,459.87,699.92,DENVDEQY
Y5EQO4C7FJVO,2081,137.65,177.84,GGJOIYRG
A7PIRTGOSAXC,2301,122.52,202.89,OASMAYFO
LJPLVAP8XNSR,441,33.28,46.59,RGQCTLCT
7QU27EIVE53Q,2094,88.67,121.92,ONGELTQN
PVLI2C72F1SM,3407,438.86,788.63,PRDUSSZE
BFCBXIC8U6TM,3101,402.08,611.97,EUTQCTSM
7ANDUZWKAMYY,3104,410.14,609.06,WAUYQMGJ
H9CKY5GBF6AD,6775,386.16,517.84,NHKMYOFY
689XTZCKZVEW,2362,100.46,164.25,ARQXEVYF
UMY9N0JL304L,788,47.8,81.16,EUTQCTSM
ECXDKNSGCOIL,4673,406.1,582.75,KTVZJWHJ
H4T2D9N3I3NE,6920,370.51,685.07,LYBAARTG
H5BAS1EWW56P,565,30.46,56.2,DPCTSMVM
DPUJVCNTMI8F,4820,383.54,528.13,FHSVDIGH
5RL20UVR08JL,3281,369.22,496.97,HJGCFVMV
VMB5Q80VSWBQ,406,39.24,50.93,UXNVMXTP
NUA7POBCXPLP,689,33.76,44.43,XFYKVPCZ
U3HQIWDHMVT8,351,11.76,20.64,CSDSYWJU
ID54WG6727XF,708,41.31,63.95,WTTXQKPY
VBRC491MY7QT,5936,404.76,499.07,WLCEIYVC
3ERJJC8MTY8O,7129,399.41,619.88,ARQXEVYF
97PIGRDLQXJS,3768,364.07,662.24,NQBZXFHM
IJZA9R4MRKDU,3826,451.42,726.79,XSILJQML
6NEJP5VGQBYE,3403,423.72,718.63,PSMQGMBF
70TE60A55TRW,164,12.72,18.95,WLCEIYVC
ORSPHHPUU69O,6511,414.2,753.02,IORAGUSE
Z8ZFBJGZ1QLS,2678,117.64,137.05,SXJLPXWP
D5DM3HRKHXER,4637,418.27,663.38,LYBAARTG
EKUNFAI7J5RQ,7146,462.7,588.55,TCOWXXCU
IRZEK245WPMN,107,2.54,4.56,ECEXFPQP
RAYHHIQU63GH,1455,120.89,163.44,KGXRQYXG
Z2V4VRL5ANUE,7083,386.16,700.49,AOQAITFZ
JMZNMWOA3GNH,4596,378.3,619.66,WDXMBCNS
PKI0P6W69Z8G,3403,434.71,503.83,AOQAITFZ
RY4TBJXHRGMD,5214,395.42,642.16,SERWAZMX
0BAVCIWNJSLO,484,40.79,67.55,CHNSREHB
GDMVM2ETD87E,2914,141.11,262.32,DVTTBGWX
ZH60FGTNZIMA,5897,418.27,518.65,XFYKVPCZ
KY9BE3KWS1NX,6249,422.35,522.87,CHKWUTQZ
FX8VYP3JAT80,4190,411.49,616.41,XTLSDMUL
R8TI7MCLZ9KM,5581,390.12,563.33,TOJRXIYG
4WJXQCKQLZ4R,3576,438.86,522.24,IORAGUSE
0R4TGJY3L69M,4499,411.49,697.89,QDHPNSCH
WV0VE7UG0NF6,5036,433.33,529.96,JKLYTTYX
TUTK23S3UV1X,3391,390.12,704.56,MGJSEDFG
IA6ZPKPPJ2I9,361,9.66,10.85,FQOMWNGL
MXI2R3FV1836,5222,375.7,423.04,WDXMBCNS
ZB2YGDI38WJ4,2203,129.99,169.9,MVBNIMZA
VCYGCD3KG2SL,3055,418.27,658.78,KGXRQYXG
YIFM653PGOZJ,6880,398.08,551.34,NQBZXFHM
VGWJX4VOAIEI,6401,407.45,491.38,SXJLPXWP
NS22U62UBLCJ,1586,116.04,178.7,CHKWUTQZ
NTNK932AILDE,248,11.14,20.4,UTCORDWC
SC2Y1LIB890J,5318,455.63,856.58,NHKMYOFY
B89YTSUXTAEJ,1593,136.79,254.57,OFTXWWYN
1VKK1T3JUTC8,4883,408.79,659.38,BWZUXDTR
YH7XLR3H87N1,4701,471.23,674.8,QDHPNSCH
EXDVPHQ2N75H,3191,392.76,523.94,ARQXEVYF
796FUKB5NW6Z,3264,345.02,538.92,GWLQWWGF
E279S9RFR1PZ,4816,426.46,482.33,POFQJISY
LU5I3AYCXFWV,3861,406.1,673.72,ARQXEVYF
TOE9L8ML01IC,5132,420.99,531.71,QDHPNSCH
